folder_name,perspective_taking,length,readability_fog,readability_flesch_reading_ease,readability_smog,readability_automated_readability,sentiment_polarity,sentiment_subjectivity,comparative,superlative,present,past,future,ESGBERT/EnvironmentalBERT-forest_class_0,ESGBERT/EnvironmentalBERT-forest_class_1,ESGBERT/EnvironmentalBERT-action_class_0,ESGBERT/EnvironmentalBERT-action_class_1,ESGBERT/EnvironmentalBERT-environmental_class_0,ESGBERT/EnvironmentalBERT-environmental_class_1,ESGBERT/GovernanceBERT-governance_class_0,ESGBERT/GovernanceBERT-governance_class_1,ESGBERT/SocialBERT-social_class_0,ESGBERT/SocialBERT-social_class_1,ESGBERT/EnvironmentalBERT-water_class_0,ESGBERT/EnvironmentalBERT-water_class_1,ESGBERT/EnvironmentalBERT-biodiversity_class_0,ESGBERT/EnvironmentalBERT-biodiversity_class_1
NASDAQ_NCLH_2021,0.007477905677912598,12.472195223297655,11.89,21.02,17.6,17.7,0.10310032981602409,0.3640827885516313,86,38,2680,1631,69,0.9870481491088867,0.01295192539691925,0.43144840002059937,0.5685515999794006,0.4756655693054199,0.5243344306945801,0.8856092691421509,0.11439067125320435,0.6739157438278198,0.3260842263698578,0.876913845539093,0.12308619171380997,0.9608080983161926,0.039191871881484985
NASDAQ_CRTO_2017,0.38461464497183656,11.41801020717394,10.85,34.56,15.4,14.9,0.10016817417202574,0.367337509207257,44,26,887,580,8,0.9795620441436768,0.02043795958161354,0.4889988601207733,0.5110011696815491,0.6658163666725159,0.33418357372283936,0.9476084113121033,0.05239162594079971,0.6950515508651733,0.3049483895301819,0.9727789163589478,0.02722110040485859,0.9924516677856445,0.0075483121909201145
NASDAQ_TETY_2020,0.057142693878017486,11.090141243091598,14.07,27.25,17.5,17.3,0.07307716758174083,0.3797459028099268,20,10,633,474,25,0.9998608827590942,0.0001391445257468149,0.699779212474823,0.3002207279205322,0.45905542373657227,0.5409445762634277,0.8026851415634155,0.19731488823890686,0.6180598735809326,0.38194018602371216,0.8955474495887756,0.10445255786180496,0.9672269225120544,0.032773178070783615
NASDAQ_IOSP_2013,0.0031347957468972187,11.222533056206391,12.84,29.79,17.0,16.3,0.1297261721729805,0.3967719906073775,16,18,817,547,23,0.9528300762176514,0.047169916331768036,0.29186415672302246,0.7081359028816223,0.6008447408676147,0.39915525913238525,0.88990718126297,0.11009283363819122,0.6566091179847717,0.3433908522129059,0.9705377817153931,0.02946227230131626,0.9998425841331482,0.0001574744237586856
NASDAQ_CRTO_2020,0.01002003807213666,11.874933164458618,13.01,18.99,18.3,18.6,0.10299754279079044,0.369828915535111,55,26,1447,900,29,0.9907698631286621,0.009230180643498898,0.4257453978061676,0.5742546319961548,0.7069768905639648,0.29302310943603516,0.937256932258606,0.06274304538965225,0.4380839765071869,0.5619160532951355,0.9940616488456726,0.00593839306384325,0.9994698762893677,0.0005300373886711895
NASDAQ_ANSS_2017_2018,0.004975121902924426,10.356122465120682,13.74,14.29,17.8,17.1,0.13468156722504548,0.3784701361440492,16,3,346,128,5,0.9720571041107178,0.027942994609475136,0.4994738698005676,0.5005260705947876,0.7155202031135559,0.2844798266887665,0.8197222352027893,0.18027770519256592,0.6233620047569275,0.3766379952430725,0.9239892959594727,0.07601068913936615,0.9997368454933167,0.00026321772020310163
NASDAQ_SWKS_2021,0.005633801229915147,11.10793024644666,14.42,10.03,19.2,20.0,0.11945490381583103,0.37879762180424437,24,8,623,380,6,0.9870473146438599,0.012952649965882301,0.4733683168888092,0.5266316533088684,0.4370570182800293,0.5629429221153259,0.8230505585670471,0.1769494265317917,0.6134957075119019,0.38650429248809814,0.8922436237335205,0.10775644332170486,0.9997318983078003,0.00026806790265254676
NASDAQ_FSLR_2018,0.01953124618530348,12.072049703543627,12.11,21.53,17.4,17.7,0.1206371382986552,0.36838454388692327,87,51,1434,853,15,0.9842067360877991,0.01579326018691063,0.5416646003723145,0.45833536982536316,0.30819499492645264,0.6918050646781921,0.93758225440979,0.06241772323846817,0.7479646801948547,0.25203531980514526,0.8762073516845703,0.12379267811775208,0.9339418411254883,0.06605806946754456
NASDAQ_ZEAL_2014,0.0,9.510889310134788,14.93,22.24,17.7,16.7,0.14093020800337874,0.40205018558677125,3,2,145,99,1,0.9998700022697449,0.00013000229955650866,0.6575189232826233,0.3424810469150543,0.7380248308181763,0.2619752585887909,0.7880639433860779,0.21193602681159973,0.40620386600494385,0.5937961339950562,0.9676941633224487,0.03230581432580948,0.9992867708206177,0.0007132148602977395
NASDAQ_REGN_2017,0.012987011300388143,11.469443686358268,12.72,21.33,17.4,17.5,0.1490711871746353,0.40527362794604194,35,29,1125,427,40,0.9920117855072021,0.00798824056982994,0.41948702931404114,0.5805128812789917,0.72234708070755,0.27765288949012756,0.8773217797279358,0.122678242623806,0.6134169101715088,0.386583149433136,0.9745562076568604,0.025443794205784798,0.9906736016273499,0.009326466359198093
NASDAQ_FARM_2016,0.025236585098869058,10.626921425700946,12.37,30.91,15.8,15.8,0.10535994626545789,0.3703261840958691,34,7,476,220,7,0.9793319702148438,0.020668109878897667,0.4271095395088196,0.5728904604911804,0.3315487802028656,0.6684512495994568,0.8888552784919739,0.11114474385976791,0.6261735558509827,0.3738264739513397,0.9387668967247009,0.06123310700058937,0.9693883657455444,0.030611583963036537
NASDAQ_XEL_2014,0.008350730107812798,12.69861718386785,10.84,22.65,17.3,16.5,0.14164320980261064,0.4142631566889072,274,82,3324,1765,94,0.9868197441101074,0.013180209323763847,0.3704524636268616,0.6295475363731384,0.4148928225040436,0.5851072072982788,0.9532551169395447,0.046744827181100845,0.811546266078949,0.18845373392105103,0.9228465557098389,0.0771535262465477,0.9591104984283447,0.04088946804404259
NASDAQ_ITRI_2018,0.023809504913091337,10.297655756901996,11.74,26.81,15.4,14.7,0.16798782594557246,0.45707665183017276,15,6,258,142,5,0.9998453259468079,0.00015459013229701668,0.5908560156822205,0.40914398431777954,0.382156640291214,0.6178433299064636,0.9404840469360352,0.059515926986932755,0.6696744561195374,0.33032557368278503,0.7123194932937622,0.28768056631088257,0.9774032235145569,0.022596776485443115
NASDAQ_XEL_2012,0.002421306919780407,11.217775577670926,11.4,32.43,16.1,14.5,0.1644428115416918,0.45577838063199616,61,24,796,455,33,0.9709222316741943,0.029077822342514992,0.3824194669723511,0.6175805330276489,0.386980801820755,0.6130192279815674,0.9567095041275024,0.04329054802656174,0.8261459469795227,0.1738540381193161,0.976807177066803,0.02319282665848732,0.9884093403816223,0.011590712703764439
NASDAQ_SBUX_2008,0.01761252273850071,12.027304766935517,9.15,36.28,14.4,13.7,0.14002000607486986,0.40827642474418585,121,43,1742,1074,40,0.9583228826522827,0.04167710617184639,0.43169036507606506,0.5683096647262573,0.5635787844657898,0.4364212453365326,0.9479566812515259,0.05204326659440994,0.608843982219696,0.3911559581756592,0.9389752149581909,0.06102471053600311,0.9670323133468628,0.032967645674943924
NASDAQ_QRVO_2022,0.011764702422146348,11.09813702940118,10.97,26.71,16.1,15.1,0.09918971914435604,0.39248912825525706,17,13,600,380,3,0.9997661113739014,0.00023395661264657974,0.5405917167663574,0.45940831303596497,0.46784982085227966,0.532150149345398,0.8313978314399719,0.16860219836235046,0.6251207590103149,0.37487927079200745,0.9122589230537415,0.08774098008871078,0.9998041391372681,0.00019582583627197891
NASDAQ_INFN_2015,0.016025638457429735,11.555256719983667,13.45,19.5,18.6,18.9,0.10934796308004337,0.3771231551568097,47,29,1043,441,18,0.9957496523857117,0.004250330850481987,0.5704542398452759,0.42954570055007935,0.6121714115142822,0.387828528881073,0.8601567149162292,0.13984328508377075,0.6129709482192993,0.3870290517807007,0.9331470727920532,0.0668528825044632,0.9955524802207947,0.004447481594979763
NASDAQ_CBSH_2016_2017,0.033232618358725576,10.67130147767883,10.2,45.46,13.8,11.9,0.16887595970611227,0.44141966388149617,19,17,537,237,5,0.9998535513877869,0.0001463770167902112,0.43143171072006226,0.5685682892799377,0.8867360353469849,0.11326400935649872,0.9380478262901306,0.06195220723748207,0.6601641774177551,0.3398358225822449,0.9999454021453857,5.4608033678960055e-05,0.9998398423194885,0.00016014183347579092
NASDAQ_STX_2020,0.0011037526375548966,12.132151578985434,12.21,20.31,17.5,17.9,0.09689629182162071,0.3574556907221606,78,31,1604,1184,58,0.9973365068435669,0.002663465216755867,0.5125961899757385,0.4874038100242615,0.5881310701370239,0.4118689298629761,0.8649133443832397,0.13508662581443787,0.615703284740448,0.384296715259552,0.9211306571960449,0.07886935770511627,0.9925627112388611,0.007437251973897219
NASDAQ_SONO_2020,0.013867486307012896,10.832615533211776,11.23,33.85,14.9,14.1,0.14350693171802434,0.40001792366941374,29,17,558,311,25,0.9550912976264954,0.044908665120601654,0.4696400463581085,0.5303599238395691,0.6315759420394897,0.36842408776283264,0.9548879265785217,0.045112092047929764,0.3607294261455536,0.639270544052124,0.9918736219406128,0.008126338012516499,0.999784529209137,0.00021548061340581626
NASDAQ_PAYX_2021_2022,0.024861871585118347,11.03955617824819,11.6,33.24,15.8,14.9,0.14063426329096876,0.4238222301669823,47,19,657,483,12,0.9998359680175781,0.0001639512920519337,0.4802284836769104,0.5197715759277344,0.7041916251182556,0.2958084046840668,0.8914250731468201,0.10857494920492172,0.5151610970497131,0.4848388731479645,0.9997323155403137,0.00026766344672068954,0.9997578859329224,0.00024210642732214183
NASDAQ_ADBE_2021,0.011320750444999833,10.905093223262087,13.69,19.1,18.6,18.4,0.11361339732540346,0.3568118334721674,28,9,428,293,4,0.9998167753219604,0.00018323631957173347,0.5493825674057007,0.4506174623966217,0.6141851544380188,0.3858148753643036,0.8382826447486877,0.1617172807455063,0.39719870686531067,0.6028012633323669,0.9839456081390381,0.016054367646574974,0.9998474717140198,0.0001525344850961119
NASDAQ_XRAY_2019,0.07999989333347556,11.334898672459142,12.27,31.11,16.4,15.9,0.15799687900751727,0.366184952754102,33,28,976,495,16,0.9809181690216064,0.01908177323639393,0.3068862557411194,0.6931136846542358,0.8357120156288147,0.1642879694700241,0.9321885704994202,0.06781141459941864,0.6505828499794006,0.34941717982292175,0.9705260396003723,0.029473956674337387,0.9846409559249878,0.015359006822109222
NASDAQ_OZK_2020,0.023936163846764936,11.168023800336554,12.88,30.2,17.2,16.9,0.15637234204143502,0.402617594860036,52,18,771,385,12,0.9965168237686157,0.0034831028897315264,0.42272689938545227,0.5772730708122253,0.8847975730895996,0.11520244181156158,0.8690369725227356,0.1309630125761032,0.5286493897438049,0.4713505208492279,0.9880421757698059,0.011957774870097637,0.9996346831321716,0.00036532667581923306
NASDAQ_QCOM_2017_2018,0.01599999680000064,11.341211448762381,12.76,21.13,17.6,18.0,0.14979893743399822,0.41941517719081184,51,13,729,390,15,0.9947606325149536,0.005239271558821201,0.45435523986816406,0.5456447005271912,0.5176600813865662,0.48233988881111145,0.8446177244186401,0.15538236498832703,0.5169625282287598,0.48303747177124023,0.9398353695869446,0.060164641588926315,0.9893542528152466,0.010645668022334576
NASDAQ_SIVB_2017,0.03378376095691827,10.638927645286325,13.74,19.5,18.9,18.7,0.16670424074307574,0.3377657795279155,36,9,561,136,2,0.9674028754234314,0.03259707987308502,0.445933073759079,0.5540669560432434,0.6606242656707764,0.33937570452690125,0.7700085043907166,0.22999151051044464,0.31647345423698425,0.6835265159606934,0.9904183745384216,0.009581608697772026,0.9899823069572449,0.010017722845077515
NASDAQ_STLD_2019,0.0029154514700508063,11.375913737285305,12.28,22.34,17.7,17.5,0.13274844044307268,0.4436042007101001,55,39,1036,445,17,0.9998112320899963,0.00018877109687309712,0.5768002867698669,0.42319968342781067,0.5849331617355347,0.41506683826446533,0.9128943085670471,0.08710569143295288,0.657193124294281,0.3428068161010742,0.9699389934539795,0.030060939490795135,0.9946393370628357,0.005360564216971397
NASDAQ_ADBE_2014,0.026315720221788887,9.486000469200638,18.54,4.55,21.2,22.8,0.08409781425118848,0.33634212413353526,2,1,72,79,1,0.9661088585853577,0.03389113396406174,0.7819649577140808,0.21803498268127441,0.6441202163696289,0.3558798134326935,0.861246645450592,0.13875336945056915,0.648413896560669,0.3515860438346863,0.8788082599639893,0.12119176238775253,0.9998670816421509,0.00013291767390910536
NASDAQ_ON_2016,0.002290950482136256,11.986622266053581,12.43,12.36,18.5,18.5,0.1069005646575052,0.3375445846494989,41,38,1348,892,26,0.9969995617866516,0.0030004128348082304,0.4824818968772888,0.5175181031227112,0.6464046239852905,0.3535953164100647,0.8594692349433899,0.1405308097600937,0.49530544877052307,0.5046945810317993,0.9398128390312195,0.06018718704581261,0.9891822338104248,0.01081779133528471
NASDAQ_IOSP_2020,0.010226441911874221,11.949792336217925,10.68,32.94,16.0,14.8,0.14034955555811165,0.41799309896792525,51,24,1552,1163,43,0.9545068144798279,0.04549318552017212,0.3214380741119385,0.6785619258880615,0.5433530211448669,0.45664700865745544,0.9307191371917725,0.06928088515996933,0.7223077416419983,0.2776922583580017,0.9265124797821045,0.0734875500202179,0.9942031502723694,0.005796799436211586
NASDAQ_WEN_2020,0.009448817409635053,11.404761021979668,11.48,32.02,16.4,15.5,0.14603750205223595,0.4393841292843197,67,21,896,622,27,0.9436038136482239,0.05639614909887314,0.3162247836589813,0.6837752461433411,0.5517775416374207,0.44822248816490173,0.9088569283485413,0.09114305675029755,0.5630643367767334,0.436935693025589,0.9115991592407227,0.08840077370405197,0.9904248714447021,0.009575081057846546
NASDAQ_AAON_2021_2022,0.004807689996302886,10.840580412039547,11.8,33.54,15.7,15.2,0.1188710864120698,0.40168227037079507,17,22,499,270,10,0.9998553395271301,0.00014464529522228986,0.6047872304916382,0.39521273970603943,0.5722410082817078,0.427759051322937,0.9374330639839172,0.06256692856550217,0.6450881958007812,0.3549118638038635,0.9534302353858948,0.04656977951526642,0.9998140335083008,0.00018599168106447905
NASDAQ_GPRE_2021,0.0011111109876543348,12.151827630677777,12.56,19.5,18.3,19.0,0.04740321945889745,0.3430419063346803,65,25,1546,831,24,0.981300950050354,0.01869906112551689,0.7213706374168396,0.27862945199012756,0.2947741746902466,0.7052258253097534,0.8291390538215637,0.17086093127727509,0.6200755834579468,0.37992435693740845,0.9045605659484863,0.09543949365615845,0.975365400314331,0.024634573608636856
NASDAQ_STX_2021,0.0045207952512843355,12.284527940083766,12.48,19.3,18.1,18.9,0.09377741464549023,0.34727621354449995,70,31,1845,1251,71,0.995612621307373,0.004387435037642717,0.5112229585647583,0.4887770414352417,0.6149263381958008,0.38507360219955444,0.8598957061767578,0.1401042640209198,0.5865086913108826,0.41349130868911743,0.9280692338943481,0.07193074375391006,0.993599534034729,0.006400402169674635
NASDAQ_ACIW_2019,0.022556374017763895,10.39445734759077,15.58,10.64,19.2,19.3,0.09261667601945392,0.3373500136694581,15,4,332,128,15,0.9763525724411011,0.02364737167954445,0.712091863155365,0.2879081070423126,0.6600329875946045,0.3399670422077179,0.7557300925254822,0.24426987767219543,0.6455079913139343,0.3544919490814209,0.9877538084983826,0.012246222235262394,0.9887617230415344,0.011238347738981247
NASDAQ_ASNA_2018,0.0040567943089666715,10.909326441051883,11.67,32.22,15.8,15.6,0.2019115224550007,0.4502657621498201,25,19,707,294,23,0.955716609954834,0.044283393770456314,0.2867957353591919,0.7132042646408081,0.6377018690109253,0.36229822039604187,0.9355863928794861,0.06441362202167511,0.3718583881855011,0.6281416416168213,0.9333559274673462,0.06664400547742844,0.9997453689575195,0.0002546607283875346
NASDAQ_PANL_2019,0.008130077995903253,10.797225879939772,13.69,20.82,18.1,18.0,0.08520110006952102,0.3177952895058162,9,1,435,234,10,0.9998363256454468,0.00016366480849683285,0.6803223490715027,0.3196776211261749,0.6341179609298706,0.3658820390701294,0.862725019454956,0.13727493584156036,0.6385757327079773,0.3614242374897003,0.9602665305137634,0.03973346948623657,0.9994164109230042,0.0005836128257215023
NASDAQ_SCHN_2019_2020,0.007058822698962036,11.973560344211863,12.96,19.4,18.3,18.8,0.13420286517437607,0.41589024398563446,83,33,1429,909,31,0.9943104386329651,0.005689576268196106,0.5397019386291504,0.4602980315685272,0.48635250329971313,0.5136474967002869,0.8767644762992859,0.1232355609536171,0.628973126411438,0.3710269033908844,0.896894097328186,0.10310597717761993,0.9943222999572754,0.005677634384483099
NASDAQ_ADSK_2020,0.0093023212547343,10.860920227741458,12.32,24.27,16.8,16.7,0.1098960862282663,0.3615307083343412,50,6,472,244,11,0.9913116097450256,0.008688361383974552,0.3718494474887848,0.6281505227088928,0.3147454559803009,0.6852545738220215,0.9085536599159241,0.09144631773233414,0.6864712834358215,0.31352871656417847,0.9743021130561829,0.02569783478975296,0.9998037219047546,0.0001963206595974043
NASDAQ_GRMN_2019,0.006514655858418288,10.532149543869664,10.45,37.1,13.9,12.4,0.1733586339586337,0.4222845839345841,27,17,479,210,15,0.9998339414596558,0.00016604822303634137,0.47723132371902466,0.5227686762809753,0.8064923882484436,0.1935075968503952,0.928841233253479,0.0711587592959404,0.6401782631874084,0.35982176661491394,0.9999439120292664,5.60230873816181e-05,0.9997904300689697,0.00020949967438355088
NASDAQ_AMZN_2019_2020,0.020999274366453703,12.414679042581952,11.13,22.34,17.5,17.3,0.12958284579459436,0.3598139426161721,170,69,2716,1182,92,0.958040177822113,0.041959863156080246,0.2788034975528717,0.7211964726448059,0.4471634030342102,0.5528365969657898,0.9173496961593628,0.08265017718076706,0.5619775652885437,0.4380224645137787,0.9402366876602173,0.05976324900984764,0.9843306541442871,0.01566937565803528
NASDAQ_LPLA_2021,0.0077120816013640445,12.023104879988313,13.33,17.98,18.9,19.9,0.10659133119929232,0.3426229918720884,59,33,1654,899,11,0.9893363118171692,0.010663670487701893,0.49707090854644775,0.5029290914535522,0.6866744160652161,0.31332552433013916,0.8222423791885376,0.1777576506137848,0.4873662292957306,0.512633740901947,0.9658214449882507,0.03417859971523285,0.9997903108596802,0.00020967793534509838
NASDAQ_KLAC_2017,0.0,10.619325343015772,14.75,20.11,18.5,18.8,0.09711025355442833,0.3773736060325866,16,2,427,176,8,0.9662932753562927,0.033706702291965485,0.46682316064834595,0.533176839351654,0.6318025588989258,0.3681974411010742,0.8676139712333679,0.1323859691619873,0.675926685333252,0.32407328486442566,0.9292429685592651,0.07075697183609009,0.9770699143409729,0.02293013036251068
NASDAQ_GLDD_2020,0.0,10.807948588656703,14.14,20.01,17.9,17.7,0.15473307036362094,0.42999783668078534,11,12,522,244,15,0.9998407959938049,0.0001591840264154598,0.5124292969703674,0.48757070302963257,0.548944354057312,0.4510555565357208,0.8894187211990356,0.11058133840560913,0.6149870157241821,0.38501307368278503,0.8571124076843262,0.14288748800754547,0.8365644216537476,0.16343562304973602
NASDAQ_KHC_2016,0.019417472586169486,11.72823843716925,12.43,29.38,16.4,16.4,0.17056268229194368,0.41895567745992357,115,41,1366,697,32,0.9549625515937805,0.045037493109703064,0.3022092282772064,0.6977907419204712,0.6887263655662537,0.31127360463142395,0.9324460625648499,0.06755393743515015,0.613251268863678,0.3867487609386444,0.9654629230499268,0.03453696519136429,0.9688646793365479,0.03113522380590439
NASDAQ_ALKS_2017,0.006802716460737102,10.062284564283125,15.11,19.81,17.7,18.1,0.16734599239144696,0.42108802510620685,9,1,264,113,3,0.9816514849662781,0.01834849640727043,0.37847471237182617,0.6215252876281738,0.8880133032798767,0.11198657006025314,0.9347285032272339,0.06527144461870193,0.44994547963142395,0.5500544905662537,0.9635888934135437,0.03641105815768242,0.9998109340667725,0.0001889717677840963
NASDAQ_NVDA_2020,0.0008583690250327017,12.113738034327378,11.04,23.87,17.0,16.5,0.0979187297898717,0.3564537033325629,50,45,1766,915,35,0.997247040271759,0.0027529720682650805,0.47008687257766724,0.5299131870269775,0.6425920128822327,0.35740798711776733,0.8558104634284973,0.1441895067691803,0.6022191047668457,0.3977808356285095,0.9362176656723022,0.06378234177827835,0.9997915625572205,0.00020843499805778265
NASDAQ_FLIR_2019,0.036734678883804536,10.690033997354623,13.23,29.48,16.3,15.8,0.14189057680342088,0.4532652490221296,30,9,540,244,13,0.999833345413208,0.0001666591560933739,0.633590817451477,0.3664091229438782,0.6429716348648071,0.35702836513519287,0.846484899520874,0.15351502597332,0.68764728307724,0.3123527765274048,0.9903308153152466,0.00966918095946312,0.9992615580558777,0.0007383878692053258
NASDAQ_JNPR_2020,0.0024958400585823578,11.955011756534038,12.33,12.06,18.5,18.6,0.14474264627815453,0.3958380973544127,57,38,1488,763,15,0.9849839806556702,0.015016076155006886,0.41874876618385315,0.5812512636184692,0.5678861141204834,0.432113915681839,0.8003273606300354,0.1996726095676422,0.5671756267547607,0.43282440304756165,0.9380380511283875,0.06196196749806404,0.9997450709342957,0.00025493543944321573
NASDAQ_NTGR_2021,0.0,8.580167990577626,11.73,51.38,13.4,11.2,0.07907097288676236,0.48307017543859654,1,0,39,16,1,0.9997750520706177,0.00022496354358736426,0.6054232716560364,0.39457669854164124,0.22857069969177246,0.7714293003082275,0.989266574382782,0.010733463801443577,0.8695783019065857,0.13042165338993073,0.799985945224762,0.20001402497291565,0.9985225796699524,0.0014774312730878592
NASDAQ_INFN_2018,0.010752686520324652,11.471332339871866,14.35,8.81,19.3,20.5,0.11839646074457173,0.379304989460813,24,24,835,476,24,0.99985271692276,0.0001472462754463777,0.49486276507377625,0.5051372051239014,0.5827652215957642,0.41723477840423584,0.8071094751358032,0.19289058446884155,0.4949767291545868,0.5050232410430908,0.963334321975708,0.03666573762893677,0.99976646900177,0.000233493818086572
NASDAQ_SWKS_2020,0.010869559310022115,10.582966750330653,14.85,19.6,18.4,18.9,0.09008842392175735,0.39205232113565397,8,7,358,258,4,0.9998693466186523,0.00013062034850008786,0.6127431392669678,0.38725683093070984,0.49099868535995483,0.5090013742446899,0.8540586829185486,0.14594131708145142,0.6643421053886414,0.33565789461135864,0.9333211183547974,0.06667882949113846,0.9998089075088501,0.00019113876624032855
NASDAQ_GOOG_2019,0.014230269827908173,11.715000628251019,10.87,31.92,15.7,15.1,0.12492084163233307,0.38031289841192084,136,38,1276,672,31,0.9788522720336914,0.021147778257727623,0.47222238779067993,0.5277776122093201,0.26680222153663635,0.7331977486610413,0.9728517532348633,0.02714824490249157,0.9547640085220337,0.0452360138297081,0.9319294095039368,0.06807055324316025,0.9865406155586243,0.013459352776408195
NASDAQ_COHU_2019,0.0,9.565143565282119,15.91,12.97,18.6,18.5,0.05270080579486518,0.4152328447130426,2,0,100,117,3,0.9688386917114258,0.03116125613451004,0.8737913370132446,0.12620869278907776,0.623683750629425,0.37631624937057495,0.9034363031387329,0.09656371176242828,0.8979525566101074,0.10204742848873138,0.8437215089797974,0.15627846121788025,0.9998509883880615,0.0001489841379225254
NASDAQ_KELYA_2016_2017,0.010362692510761225,11.363218231729201,12.6,21.13,17.5,17.6,0.12758269165676556,0.3615486170471929,53,27,1021,372,7,0.9948558211326599,0.00514415604993701,0.4430975317955017,0.5569024682044983,0.6955812573432922,0.30441874265670776,0.8201223015785217,0.17987771332263947,0.3425271511077881,0.6574729681015015,0.9705469012260437,0.029453113675117493,0.9947585463523865,0.0052414946258068085
NASDAQ_INTU_2021,0.013157892263554086,11.797562907235784,12.33,28.47,17.7,17.2,0.13639406302584847,0.37032203172163947,103,45,1334,704,20,0.9933615922927856,0.006638397928327322,0.4023267924785614,0.5976731777191162,0.755078136920929,0.24492184817790985,0.8824427127838135,0.11755737662315369,0.4115482270717621,0.5884517431259155,0.9854635000228882,0.014536522328853607,0.9995372891426086,0.00046272625331766903
NASDAQ_COHU_2021,0.0,9.862978009197919,15.1,13.28,18.3,18.0,0.05262969452422574,0.41494553623459857,2,0,160,155,1,0.9864391088485718,0.013560866005718708,0.8512058258056641,0.14879415929317474,0.8008673191070557,0.19913266599178314,0.9495928883552551,0.05040709301829338,0.9257717728614807,0.0742282122373581,0.9732317328453064,0.0267682783305645,0.9997305274009705,0.00026937437360174954
NASDAQ_IDXX_2021,0.003536692879160665,12.143659863407619,13.18,9.52,19.2,19.8,0.10763401763401709,0.3365875460071893,143,24,1805,857,31,0.9888582825660706,0.011141748167574406,0.3576320707798004,0.6423678994178772,0.46337077021598816,0.5366292595863342,0.753440260887146,0.2465597689151764,0.44726264476776123,0.5527373552322388,0.9206656813621521,0.07933425158262253,0.9857985973358154,0.014201415702700615
NASDAQ_AAL_2019,0.0,12.090218373612558,12.24,28.77,16.9,16.9,0.10961086928944039,0.3845092052668755,161,60,1788,1048,57,0.9924673438072205,0.00753264594823122,0.4028514623641968,0.5971485376358032,0.4226560592651367,0.5773439407348633,0.8866308331489563,0.11336912214756012,0.6339229941368103,0.3660769462585449,0.9628390669822693,0.037160858511924744,0.9998350143432617,0.00016500736819580197
NASDAQ_AEGN_2018,0.013605439863020432,11.842768634943495,10.19,25.19,16.3,15.3,0.10915679294139803,0.37465302175453163,95,35,1366,648,53,0.9425168037414551,0.05748320370912552,0.6437225937843323,0.3562774658203125,0.30816930532455444,0.6918306946754456,0.8188360333442688,0.18116401135921478,0.6450154185295105,0.3549845814704895,0.9810159206390381,0.018984109163284302,0.9919541478157043,0.008045808412134647
NASDAQ_HA_2018,0.028925607881980214,11.27057360971472,9.77,43.53,14.0,12.7,0.10584115634335156,0.43654425370945643,60,24,834,380,12,0.9722253680229187,0.02777467668056488,0.7850546836853027,0.21494533121585846,0.9076904058456421,0.0923096239566803,0.9917703866958618,0.008229590021073818,0.9024338126182556,0.09756626933813095,0.9943975806236267,0.005602521821856499,0.9998342394828796,0.00016566940757911652
NASDAQ_AMD_2013_2014,0.017027861141197965,12.47659584289116,9.45,19.47,16.0,17.4,0.08983550602782683,0.3845112131047633,91,45,2232,1280,35,0.99653559923172,0.003464345820248127,0.5624117851257324,0.4375881850719452,0.6515359878540039,0.3484640419483185,0.8746494650840759,0.12535054981708527,0.743483304977417,0.2565167248249054,0.9465383291244507,0.05346165969967842,0.9935738444328308,0.0064261420629918575
NASDAQ_TPIC_2020,0.0034904007870155697,11.418197115869587,11.43,23.77,16.8,15.8,0.11066673316416616,0.40048870533983405,50,11,897,521,11,0.9947885870933533,0.005211422219872475,0.5707896947860718,0.429210364818573,0.4319312572479248,0.5680687427520752,0.8305293917655945,0.16947057843208313,0.5573919415473938,0.442608118057251,0.9999338388442993,6.61250960547477e-05,0.9997985363006592,0.00020148527983110398
NASDAQ_KE_2021,0.009331258268855636,11.132718663076158,12.08,24.27,16.4,15.4,0.13533746556473839,0.36717767599772594,20,17,695,445,10,0.9718154072761536,0.02818460762500763,0.4247782826423645,0.5752217173576355,0.5667688250541687,0.4332311749458313,0.7679191827774048,0.23208078742027283,0.43408694863319397,0.5659130811691284,0.9499475359916687,0.050052423030138016,0.9934568405151367,0.006543116178363562
NASDAQ_SAFM_2019,0.01454545278236936,11.805856238857677,12.47,28.88,16.9,16.6,0.1071565413420865,0.43409026944125845,65,26,1440,897,21,0.9932843446731567,0.00671569537371397,0.5871784090995789,0.41282159090042114,0.6108667850494385,0.38913318514823914,0.9526194930076599,0.04738054424524307,0.6872075796127319,0.3127923905849457,0.8237608671188354,0.17623911798000336,0.9616965055465698,0.03830351307988167
NASDAQ_SFM_2019,0.017167374606276993,10.646471967943246,12.64,39.16,15.3,15.9,0.1941398704051141,0.4332225622164648,56,10,444,268,7,0.9702392816543579,0.029760681092739105,0.20796702802181244,0.7920329570770264,0.5853367447853088,0.41466331481933594,0.9745649695396423,0.02543502487242222,0.5742430090904236,0.42575693130493164,0.9411143064498901,0.05888567864894867,0.9775926470756531,0.022407401353120804
NASDAQ_XRAY_2021,0.0034632031633590335,12.049851490414165,13.86,24.21,17.7,17.8,0.13452503845360939,0.36333702390545464,76,30,1864,992,62,0.9927579760551453,0.007242053747177124,0.3576536476612091,0.6423463225364685,0.6206883788108826,0.37931162118911743,0.8842914700508118,0.11570854485034943,0.5852856040000916,0.41471433639526367,0.9533957242965698,0.046604253351688385,0.9973732233047485,0.0026267855428159237
