folder_name,market,report_length
NYSE_AIZ_2020,NYSE,85630
NYSE_DIS_2012,NYSE,226414
NYSE_IQV_2015,NYSE,12465
NYSE_ALK_2018,NYSE,41658
NYSE_AWK_2016,NYSE,148247
NYSE_FDS_2018,NYSE,51238
NYSE_CF_2015,NYSE,41221
NYSE_IVZ_2021,NYSE,109166
NYSE_ALB_2014,NYSE,234610
NYSE_AQUA_2015,NYSE,19614
NYSE_KO_2021,NYSE,266947
NYSE_FDS_2019,NYSE,30242
NYSE_CNDT_2021,NYSE,128912
NYSE_ITW_2014,NYSE,75803
NYSE_VAC_2018,NYSE,34336
NYSE_INFY_2009,NYSE,151374
NYSE_RELX_2012,NYSE,225032
NYSE_EQR_2014,NYSE,40238
NYSE_CNP_2020,NYSE,186171
NYSE_SCS_2015,NYSE,57840
NYSE_CMI_2011,NYSE,228803
NYSE_CEIX_2018,NYSE,75539
NYSE_BMI_2017,NYSE,20761
NYSE_TI_2006,NYSE,271463
NYSE_CNX_2020,NYSE,112437
NYSE_NP_2020,NYSE,28566
NYSE_HDB_2019,NYSE,177862
NYSE_RRC_2018,NYSE,57471
NYSE_ASGN_2019,NYSE,38755
NYSE_hpq_2017,NYSE,408840
NYSE_IVC_2021,NYSE,27642
NYSE_LND_20200701_20210630,NYSE,84942
NYSE_SWN_2015,NYSE,126144
NYSE_ECL_2021,NYSE,258784
NYSE_TGNA_2019,NYSE,34258
NYSE_WM_2017,NYSE,460087
NYSE_B_2020,NYSE,107468
NYSE_WMT_2016,NYSE,365861
NYSE_NSP_2014,NYSE,1814
NYSE_KEY_2021,NYSE,163292
NYSE_FRT_2019,NYSE,42994
NYSE_CPT_2020,NYSE,93406
NYSE_HUM_2019,NYSE,99064
NYSE_RCL_2011,NYSE,73270
NYSE_IBM_2015,NYSE,335880
NYSE_CMS_2021,NYSE,81409
NYSE_CBRE_2012,NYSE,295266
NYSE_NBL_2012,NYSE,100809
NYSE_BERY_2021,NYSE,266994
NYSE_AQUA_2020,NYSE,89754
NYSE_GEF_2011,NYSE,26424
NYSE_WM_2016,NYSE,17619
NYSE_WMK_2020,NYSE,22240
NYSE_RDS_2005,NYSE,162553
NYSE_NSC_2009,NYSE,139248
NYSE_CI_2017,NYSE,266754
NYSE_MUR_2022,NYSE,303226
NYSE_FSS_2021,NYSE,84022
NYSE_GWW_2012,NYSE,22349
NYSE_GM_2020,NYSE,481334
NYSE_CHT_2019,NYSE,329316
NYSE_KMB_2004,NYSE,179417
NYSE_ATO_2019,NYSE,42920
NYSE_CAJ_2000,NYSE,133178
NYSE_CAG_2020,NYSE,116746
NYSE_ROL_2019,NYSE,23559
NYSE_PPL_2016,NYSE,232726
NYSE_ARCO_2020,NYSE,113269
NYSE_WMT_2006,NYSE,103635
NYSE_CXP_2021,NYSE,184451
NYSE_BAX_2018,NYSE,203824
NYSE_WRI_2021,NYSE,156722
NYSE_TK_2020,NYSE,91355
NYSE_BKD_2016,NYSE,60740
NYSE_AVYA_2020,NYSE,73211
NYSE_CS_2016,NYSE,177167
NYSE_SHW_2018,NYSE,77206
NYSE_AVB_2021,NYSE,216837
NYSE_PKI_2020,NYSE,56978
NYSE_INFY_2021,NYSE,126584
NYSE_PG_1999,NYSE,115567
NYSE_BCE_2015,NYSE,191089
NYSE_KB_2016,NYSE,154751
NYSE_OC_2015,NYSE,371804
NYSE_VSTO_2021,NYSE,67649
NYSE_CMA_2015,NYSE,227764
NYSE_JBGS_2019,NYSE,66913
NYSE_CMC_2021,NYSE,153825
NYSE_RDS_2020,NYSE,337190
NYSE_UNP_2020,NYSE,335062
NYSE_KOS_2018,NYSE,152752
NYSE_ACI_2018,NYSE,17664
NYSE_TROX_2015,NYSE,98574
NYSE_TT_2014,NYSE,200948
NYSE_WLK_2020,NYSE,73086
NYSE_ABT_2016,NYSE,273874
NYSE_VZ_2020,NYSE,254656
NYSE_SWK_2016,NYSE,15000
NYSE_DUK_2011,NYSE,147283
NYSE_DGX_2018,NYSE,130664
NYSE_MTG_2021,NYSE,56449
NYSE_DIS_2018,NYSE,19177
NYSE_NSP_2015,NYSE,1877
NYSE_TM_2011,NYSE,254093
NYSE_CS_2015,NYSE,170253
NYSE_CVS_2015,NYSE,224651
NYSE_CLS_2012,NYSE,74370
NYSE_CHT_2008,NYSE,253335
NYSE_DDS_2018,NYSE,6549
NYSE_ACN_2011,NYSE,119988
NYSE_GS,NYSE,19350
NYSE_PAYC_2021,NYSE,48147
NYSE_KMB_2005,NYSE,209524
NYSE_SLG_2019,NYSE,83772
NYSE_WM_2011,NYSE,59387
NYSE_ABEV_2018,NYSE,139173
NYSE_AA_2012,NYSE,25357
NYSE_FUL_2018,NYSE,61516
NYSE_STM_2002,NYSE,100208
NYSE_ALV_2021,NYSE,528665
NYSE_KRA_2020,NYSE,129253
NYSE_ASIX_2021,NYSE,150833
NYSE_APH_2021,NYSE,104920
NYSE_CAT_2014,NYSE,203643
NYSE_PEG_2017,NYSE,178473
NYSE_LXK_2021,NYSE,255916
NYSE_DD_2020,NYSE,172158
NYSE_VAR_2015,NYSE,78730
NYSE_ATI_2022,NYSE,43746
NYSE_PH_2020,NYSE,31753
NYSE_WMB_2019,NYSE,207442
NYSE_PII_2021,NYSE,201470
NYSE_ELS_2021,NYSE,145038
NYSE_NWL_2019,NYSE,85878
NYSE_VRS_2007,NYSE,114302
NYSE_HDB_2015,NYSE,235438
NYSE_EMN_2018,NYSE,139240
NYSE_MTX_2021,NYSE,236941
NYSE_VNO_2018,NYSE,93604
NYSE_CMI_2004,NYSE,107502
NYSE_ALL_2010,NYSE,41618
NYSE_GIS_2012,NYSE,169504
NYSE_LTHM_2020,NYSE,147092
NYSE_PG_2002,NYSE,174159
NYSE_ALV_2016,NYSE,20851
NYSE_PSA_2022,NYSE,149532
NYSE_OFC_2022,NYSE,109862
NYSE_HRL_2018,NYSE,119257
NYSE_TEN_2021,NYSE,167834
NYSE_KRC_2016,NYSE,117957
NYSE_CVIA_2018,NYSE,162268
NYSE_MGM_2020,NYSE,94215
NYSE_MAS_2015,NYSE,51684
NYSE_MOS_2021,NYSE,247160
NYSE_DELL_1998,NYSE,34300
NYSE_UE_2021,NYSE,109604
NYSE_AFL_2015,NYSE,66385
NYSE_FDX_2019,NYSE,225689
NYSE_BA_2019,NYSE,55368
NYSE_SLG_2015,NYSE,28020
NYSE_KOP_2017,NYSE,26649
NYSE_RTX_2018,NYSE,44688
NYSE_NWN_2021,NYSE,246443
NYSE_NHS_2021,NYSE,165799
NYSE_HCC_2021,NYSE,16704
NYSE_AXL_2019,NYSE,56713
NYSE_MS_2021,NYSE,158030
NYSE_DTE_2019,NYSE,103510
NYSE_TRU_2018,NYSE,86614
NYSE_WCN_2021,NYSE,82098
NYSE_GEO_2021,NYSE,124220
NYSE_SUPV_2018,NYSE,221358
NYSE_EE_2020,NYSE,76365
NYSE_LII_2021,NYSE,138088
NYSE_BLD_2020,NYSE,32682
NYSE_ORA_2017,NYSE,53888
NYSE_PVH_2021,NYSE,213206
NYSE_WRB_2020,NYSE,231142
NYSE_PRU_2018,NYSE,140523
NYSE_MU_2018,NYSE,68466
NYSE_WMT_2020,NYSE,288910
NYSE_ORCL_2016,NYSE,137482
NYSE_GSH_2021,NYSE,57516
NYSE_IT_2019,NYSE,112062
NYSE_EW_2020,NYSE,204387
NYSE_ABEV_2019,NYSE,191121
NYSE_EVRG_2018,NYSE,18484
NYSE_KRA_2017,NYSE,73332
NYSE_CAT_2020,NYSE,95901
NYSE_BC_2021,NYSE,88303
NYSE_SMG_2018,NYSE,25852
NYSE_HFC_2020,NYSE,94697
NYSE_MMC_2021,NYSE,153066
NYSE_NI_2017,NYSE,18056
NYSE_WFC_2020,NYSE,238156
NYSE_HOG_2020,NYSE,72692
NYSE_WRE_2016,NYSE,15322
NYSE_DD_2017,NYSE,202768
NYSE_AMN_2021,NYSE,179381
NYSE_IQV_2013,NYSE,71581
NYSE_DPH_2016,NYSE,21653
NYSE_MU_2022,NYSE,207923
NYSE_UNP_2018,NYSE,192032
NYSE_ACM_2017,NYSE,44083
NYSE_TNC_2010,NYSE,69248
NYSE_DPH_2018,NYSE,22269
NYSE_JLL_2018,NYSE,232624
NYSE_KMX_20210301_20220228,NYSE,94496
NYSE_VLRS_2016,NYSE,46018
NYSE_CLR_2017,NYSE,146609
NYSE_WFC_2021,NYSE,123369
NYSE_CLF_2020,NYSE,119289
NYSE_NX_2021,NYSE,31329
NYSE_INSW_2019,NYSE,28844
NYSE_SHW_2019,NYSE,98812
NYSE_EXC_2019,NYSE,464075
NYSE_FLO_2017,NYSE,21605
NYSE_SEE_2019,NYSE,52993
NYSE_NVS_2020,NYSE,340867
NYSE_PDM_2020,NYSE,75819
NYSE_SITC_2019,NYSE,76135
NYSE_PEP_2018,NYSE,93579
NYSE_TI_2004,NYSE,237928
NYSE_RCI_2014,NYSE,169738
NYSE_SXC_2021,NYSE,125300
NYSE_CAJ_2014,NYSE,479052
NYSE_ABT_2017,NYSE,410687
NYSE_PPG_2008,NYSE,82567
NYSE_SYK_2019,NYSE,30596
NYSE_ATH_2019,NYSE,25166
NYSE_MLM_2019,NYSE,138064
NYSE_IAG_2020,NYSE,137025
NYSE_TXT_2021,NYSE,89121
NYSE_SUPV_2020,NYSE,235290
NYSE_AHH_2019,NYSE,16428
NYSE_TGT_2009,NYSE,139370
NYSE_AEP_2022,NYSE,275689
NYSE_STT_2013,NYSE,119473
NYSE_STT_2008,NYSE,168770
NYSE_PCH_2021,NYSE,385792
NYSE_CVX_2005,NYSE,137437
NYSE_DOC_2020,NYSE,46144
NYSE_TX_2018,NYSE,93114
NYSE_ALB_2020,NYSE,169355
NYSE_GIS_2013,NYSE,226403
NYSE_CIT_2020,NYSE,59886
NYSE_HES_2009,NYSE,176838
NYSE_LEA_2015,NYSE,40074
NYSE_AEP_2019,NYSE,427980
NYSE_CLNY_2020,NYSE,89326
NYSE_TKR_2018,NYSE,96475
NYSE_CWT_2019,NYSE,41337
NYSE_FNF_2020,NYSE,62761
NYSE_ED_2012,NYSE,12962
NYSE_CAG_2018,NYSE,224677
NYSE_ALB_2016,NYSE,211393
NYSE_DUK_2021,NYSE,174475
NYSE_CF_2012,NYSE,32483
NYSE_ITW_2017,NYSE,52553
NYSE_EW_2015,NYSE,123563
NYSE_TGNA_2018,NYSE,24327
NYSE_GIB_2018,NYSE,76886
NYSE_MCO_2012,NYSE,74406
NYSE_CWEN_2019,NYSE,110916
NYSE_ALL_2007,NYSE,12139
NYSE_STT_2012,NYSE,155260
NYSE_ETRN_2021,NYSE,243150
NYSE_ORA_2011,NYSE,63769
NYSE_DE_2020,NYSE,169890
NYSE_NGLS_2018,NYSE,48417
NYSE_AQUA_2018,NYSE,20845
NYSE_TUP_2015,NYSE,52204
NYSE_HT_2018,NYSE,40905
NYSE_GIS_2018,NYSE,199170
NYSE_MRO_2006,NYSE,119626
NYSE_ABB_2017,NYSE,93398
NYSE_CHL_2012,NYSE,314230
NYSE_HRB_2020,NYSE,39194
NYSE_NLSN_2018,NYSE,351632
NYSE_NVS_2012,NYSE,126799
NYSE_AMT_2020,NYSE,191028
NYSE_OGS_2019,NYSE,25386
NYSE_ATI_2021,NYSE,79199
NYSE_EE_2018,NYSE,84114
NYSE_AEP_2008,NYSE,221346
NYSE_WELL_2015,NYSE,74075
NYSE_HRL_2009,NYSE,38020
NYSE_CI_2019,NYSE,343074
NYSE_ABEV_2021,NYSE,254092
NYSE_EXR_2020,NYSE,41338
NYSE_CPE_2019,NYSE,81122
NYSE_X_2017,NYSE,64465
NYSE_LVS_2016,NYSE,43748
NYSE_CNDT_2020,NYSE,71846
NYSE_CLS_2020,NYSE,221380
NYSE_IQV_2018,NYSE,40935
NYSE_LII_2015,NYSE,19101
NYSE_AA_2013,NYSE,22240
NYSE_NOMD_2017,NYSE,48136
NYSE_SMP_2021,NYSE,85111
NYSE_FRT_2020,NYSE,94705
NYSE_VAR_2016,NYSE,67928
NYSE_MU_2019,NYSE,90949
NYSE_DOOR_2020,NYSE,101322
NYSE_BHP_2012,NYSE,177736
NYSE_MO_2012,NYSE,10412
NYSE_PSN_2015,NYSE,126057
NYSE_EIX_2020,NYSE,362284
NYSE_MTW_2020,NYSE,65551
NYSE_ABBV_2020,NYSE,144927
NYSE_DCI_2020,NYSE,37694
NYSE_MSI_2021,NYSE,132797
NYSE_KMB_2007,NYSE,172480
NYSE_CHH_2019,NYSE,48373
NYSE_PG_2014,NYSE,185802
NYSE_PAM_2017,NYSE,157224
NYSE_RSG_2016,NYSE,65123
NYSE_CLH_2020,NYSE,67784
NYSE_KSS_2014,NYSE,74883
NYSE_SPG_2020,NYSE,121051
NYSE_WBS_2018,NYSE,46336
NYSE_TRV_2019,NYSE,387586
NYSE_CBZ_2018,NYSE,24858
NYSE_DRE_2020,NYSE,54060
NYSE_AES_2015,NYSE,169572
NYSE_VALE_2016,NYSE,351036
NYSE_TK_2016,NYSE,43819
NYSE_CMP_2015,NYSE,14952
NYSE_AWR_2021,NYSE,121597
NYSE_TECK_2009,NYSE,347596
NYSE_NRG_2018,NYSE,112929
NYSE_FLNG_2020,NYSE,43752
NYSE_TFX_2020,NYSE,108611
NYSE_PRU_2019,NYSE,140561
NYSE_ECL_2006,NYSE,55195
NYSE_ACH_2019,NYSE,126798
NYSE_SON_2021,NYSE,102525
NYSE_TMO_2011,NYSE,17934
NYSE_TRU_2014,NYSE,52316
NYSE_GS_2014,NYSE,101828
NYSE_ALB_2010,NYSE,30997
NYSE_CHK_2012,NYSE,89095
NYSE_HUN_2020,NYSE,154229
NYSE_TPR_2020,NYSE,108676
NYSE_BTU_2014,NYSE,163483
NYSE_PEAK_2019,NYSE,95126
NYSE_EPC_2020,NYSE,111608
NYSE_HES_2012,NYSE,215406
NYSE_ETN_2018,NYSE,59206
NYSE_AWK_2019,NYSE,329585
NYSE_UPS_2018,NYSE,111751
NYSE_HON_2021,NYSE,144174
NYSE_DUK_2016,NYSE,123523
NYSE_BHP_2004,NYSE,634915
NYSE_NOC_2012,NYSE,123807
NYSE_MTOR_2021,NYSE,112712
NYSE_ECL_2017,NYSE,59306
NYSE_SM_2021,NYSE,64449
NYSE_EOG_2017,NYSE,46599
NYSE_EGY_2020,NYSE,69894
NYSE_SYY_2019,NYSE,216750
NYSE_IFF_2021,NYSE,412892
NYSE_XOM_2018,NYSE,112541
NYSE_NSP_2013,NYSE,2531
NYSE_LLY_2015,NYSE,101436
NYSE_GSH_2019,NYSE,55607
NYSE_ALL_2005,NYSE,52170
NYSE_TROX_2019,NYSE,130276
NYSE_ESS_2021,NYSE,138047
NYSE_SE_2021,NYSE,72638
NYSE_JNJ_2013,NYSE,453392
NYSE_MTD_2018,NYSE,75777
NYSE_ARE_2020,NYSE,138055
NYSE_CWT_2015_2016,NYSE,54136
NYSE_GL_2018,NYSE,27964
NYSE_AGN_2018,NYSE,97810
NYSE_TT_2016,NYSE,140292
NYSE_MTD_2015,NYSE,55500
NYSE_A_2017,NYSE,189543
NYSE_JLL_2017,NYSE,171408
NYSE_SUM_2021,NYSE,129194
NYSE_DRE_2016,NYSE,14725
NYSE_EMN_2019,NYSE,154347
NYSE_DNR_2015,NYSE,152846
NYSE_JPM_2015,NYSE,100459
NYSE_MO_2013,NYSE,10534
NYSE_VZ_2018,NYSE,110298
NYSE_HES_2018,NYSE,242283
NYSE_HLT_2018,NYSE,126470
NYSE_AMX_2017,NYSE,183130
NYSE_GIB_2020,NYSE,78322
NYSE_WU_2021,NYSE,196426
NYSE_RSG_2017,NYSE,32977
NYSE_AR_2020,NYSE,201976
NYSE_KNL_2012,NYSE,81340
NYSE_VEDL_2020,NYSE,242804
NYSE_hpq_2011,NYSE,568579
NYSE_NTR_2021,NYSE,276451
NYSE_FCX_2010,NYSE,121811
NYSE_CPA_2020,NYSE,77742
NYSE_MMM_2021,NYSE,598391
NYSE_NRG_2021,NYSE,126424
NYSE_STAR_2019,NYSE,22440
NYSE_RLGY_2020,NYSE,42214
NYSE_MRC_2020,NYSE,125369
NYSE_HLT_2017,NYSE,64882
NYSE_LMT_2018,NYSE,139267
NYSE_ORCL_2018,NYSE,137710
NYSE_CAJ_2020,NYSE,502602
NYSE_CL_2014,NYSE,168210
NYSE_PRI_2020,NYSE,106383
NYSE_KBH_2009,NYSE,96526
NYSE_BCE_2014,NYSE,243465
NYSE_LXK_2016,NYSE,270038
NYSE_COP_2018,NYSE,397872
NYSE_UNH_2019,NYSE,119645
NYSE_WLK_2019,NYSE,47585
NYSE_PSX_2022,NYSE,169224
NYSE_TI_2007,NYSE,316721
NYSE_ECL_2013,NYSE,66520
NYSE_FDS_2017,NYSE,32950
NYSE_SXT_2017,NYSE,38921
NYSE_MRO_2016,NYSE,114584
NYSE_ALB_2019,NYSE,154920
NYSE_FDP_2019,NYSE,12238
NYSE_ED_2009,NYSE,22034
NYSE_HLT_2020,NYSE,175454
NYSE_DDS_2019,NYSE,6680
NYSE_CS_2019,NYSE,224474
NYSE_NFG_2011,NYSE,72202
NYSE_FLR_2021,NYSE,55330
NYSE_AIV_2019,NYSE,13764
NYSE_NS_2020,NYSE,60720
NYSE_MRO_2001,NYSE,60808
NYSE_ZMH_2016,NYSE,28048
NYSE_HSY_2014,NYSE,192190
NYSE_EPD_2021,NYSE,168453
NYSE_WSM_2015,NYSE,9576
NYSE_KEYS_2021,NYSE,321880
NYSE_SHO_2019,NYSE,24642
NYSE_HES_2002,NYSE,35893
NYSE_EURN_2021,NYSE,389972
NYSE_CS_2013,NYSE,231114
NYSE_MSI_2018,NYSE,74246
NYSE_TI_2016,NYSE,666337
NYSE_LNC_2019,NYSE,93694
NYSE_CPRI_2020,NYSE,52422
NYSE_NOC_2008,NYSE,113242
NYSE_CPB_2016,NYSE,229454
NYSE_CHH_2021,NYSE,57257
NYSE_PCG_2019,NYSE,318946
NYSE_DELL_2006,NYSE,256340
NYSE_HBAN_2019,NYSE,216438
NYSE_AMX_2012,NYSE,125773
NYSE_TGT_2010,NYSE,13146
NYSE_FCAU_2014,NYSE,908743
NYSE_AIG_2020,NYSE,178429
NYSE_SHG_2015,NYSE,286999
NYSE_RSG_2015,NYSE,58505
NYSE_MCD_2012,NYSE,287927
NYSE_CTL_2019,NYSE,68817
NYSE_LND_20150701_20160630,NYSE,95913
NYSE_TEVA_2014,NYSE,127245
NYSE_NFG_2019,NYSE,241038
NYSE_RDY_2021,NYSE,178207
NYSE_BURL_2019,NYSE,67858
NYSE_EQT_2016,NYSE,195603
NYSE_ESE_2017,NYSE,57226
NYSE_DHR_2022,NYSE,231348
NYSE_KSS_2017,NYSE,90169
NYSE_MUR_2020,NYSE,135333
NYSE_BK_2011,NYSE,229234
NYSE_SJM_2019,NYSE,73225
NYSE_KIM_2015,NYSE,85692
NYSE_FMC_2019,NYSE,120131
NYSE_NAV_2014,NYSE,59349
NYSE_BLL_2020,NYSE,88871
NYSE_OFC_2019,NYSE,88779
NYSE_ABC_2016,NYSE,59633
NYSE_MTW_2019,NYSE,49524
NYSE_UNF_2019,NYSE,92172
NYSE_CVEO_2021,NYSE,37689
NYSE_ABEV_2017,NYSE,146563
NYSE_PEB_2019,NYSE,67844
NYSE_MDP_2019,NYSE,162112
NYSE_SO_2017,NYSE,57343
NYSE_DNOW_2021,NYSE,113301
NYSE_CAG_2013,NYSE,228564
NYSE_AZ_2021,NYSE,464713
NYSE_FCN_2016,NYSE,18215
NYSE_SLB_2016,NYSE,205918
NYSE_H_2017,NYSE,14353
NYSE_SPP_2016,NYSE,99328
NYSE_SHG_2014,NYSE,305287
NYSE_SE_2016,NYSE,371319
NYSE_ALB_2013,NYSE,213244
NYSE_TI_2020,NYSE,721866
NYSE_DUK_2012,NYSE,127082
NYSE_STT_2015,NYSE,105141
NYSE_ETN_2020,NYSE,95381
NYSE_ALLY_2019,NYSE,92520
NYSE_YUMC_2020,NYSE,224489
NYSE_TM_2016,NYSE,169493
NYSE_CPS_2018,NYSE,175556
NYSE_RCL_2008,NYSE,267291
NYSE_SE_2019,NYSE,473119
NYSE_KMB_2013,NYSE,191506
NYSE_BBY_2020,NYSE,95306
NYSE_TROX_2018,NYSE,108863
NYSE_WRE_2020,NYSE,58569
NYSE_EMN_2014,NYSE,285920
NYSE_AVP_2021,NYSE,48009
NYSE_TNC_2009,NYSE,36138
NYSE_MAXR_2020,NYSE,123515
NYSE_LOW_2007,NYSE,34986
NYSE_KMB_2015,NYSE,116644
NYSE_NSC_2012,NYSE,262042
NYSE_OC_2017,NYSE,558334
NYSE_LVS_2012,NYSE,18128
NYSE_RF_2020,NYSE,310286
NYSE_CAH_2018,NYSE,71981
NYSE_DD_2021,NYSE,183101
NYSE_B_2019,NYSE,63780
NYSE_EVRG_2019,NYSE,29957
NYSE_AEP_2016,NYSE,281052
NYSE_PEB_2020,NYSE,129652
NYSE_RDS_2006,NYSE,177225
NYSE_C_2018,NYSE,423700
NYSE_ECL_2020,NYSE,252865
NYSE_VNE_2021,NYSE,94776
NYSE_LMT_2013,NYSE,209205
NYSE_TT_2020,NYSE,224246
NYSE_TYL_2019,NYSE,11731
NYSE_MPC_2015,NYSE,86925
NYSE_CHK_2016,NYSE,34456
NYSE_TROX_2020,NYSE,171901
NYSE_KAI_2020,NYSE,39765
NYSE_MTD_2014,NYSE,82782
NYSE_NKE_2011,NYSE,288197
NYSE_ARE_2018,NYSE,72662
NYSE_RHT_2020,NYSE,59717
NYSE_VICI_2020,NYSE,110973
NYSE_HASI_2019,NYSE,62180
NYSE_NKE_2015,NYSE,285792
NYSE_KMB_2011,NYSE,278213
NYSE_WMS_2022,NYSE,116134
NYSE_TMX_2021,NYSE,89856
NYSE_CPB_20200803-20210801,NYSE,215431
NYSE_NRG_2019,NYSE,108787
NYSE_K_2013,NYSE,11630
NYSE_CCL_2017,NYSE,356610
NYSE_RDY_2004,NYSE,142140
NYSE_LEA_2020,NYSE,197021
NYSE_DOW_2017,NYSE,303700
NYSE_ACH_2017,NYSE,154859
NYSE_LXK_2017,NYSE,270483
NYSE_PBI_2020,NYSE,194608
NYSE_KAI_2021,NYSE,82228
NYSE_MPC_2013,NYSE,98827
NYSE_WHR_2012,NYSE,52156
NYSE_IFF_2013,NYSE,129593
NYSE_MO_2018,NYSE,211772
NYSE_TECK_2007,NYSE,157718
NYSE_TK_2013,NYSE,53419
NYSE_WMT_2015,NYSE,265108
NYSE_LND_2018,NYSE,111837
NYSE_DIS_2009,NYSE,31645
NYSE_HUM_2017,NYSE,170940
NYSE_CLS_2019,NYSE,145102
NYSE_OUT_2019,NYSE,51702
NYSE_BF_2009_2010,NYSE,130788
NYSE_BTE_2020,NYSE,160777
NYSE_LDOS_2020,NYSE,255563
NYSE_ES_2018,NYSE,239175
NYSE_BKI_2020,NYSE,64062
NYSE_HSY_2016,NYSE,191460
NYSE_WYND_2019,NYSE,156280
NYSE_CPS_2020,NYSE,183383
NYSE_SKT_2021,NYSE,104127
NYSE_AXL_2021,NYSE,140551
NYSE_F_2018,NYSE,323801
NYSE_ADT_2021,NYSE,79758
NYSE_IT_2021,NYSE,125980
NYSE_ECL_2014,NYSE,56601
NYSE_WBS_2019,NYSE,72367
NYSE_VTR_2018,NYSE,87808
NYSE_DELL_2002,NYSE,54394
NYSE_IGT_2017,NYSE,282485
NYSE_WRB_2019,NYSE,197012
NYSE_MRO_2004,NYSE,24052
NYSE_CAJ_2008,NYSE,248613
NYSE_URI_2021,NYSE,177032
NYSE_TM_2019,NYSE,260585
NYSE_CSL_2019,NYSE,34920
NYSE_CWK_2020,NYSE,177655
NYSE_SHG_2010,NYSE,248927
NYSE_DXC_2021,NYSE,179157
NYSE_MCD_2018,NYSE,323010
NYSE_IEX_2018,NYSE,64586
NYSE_LOW_2010,NYSE,167472
NYSE_ZBH_2016,NYSE,28048
NYSE_SNE_2007,NYSE,244220
NYSE_DUK_2015,NYSE,112075
NYSE_CHT_2017,NYSE,304369
NYSE_APD_2018,NYSE,244880
NYSE_LLY_2016,NYSE,138870
NYSE_CS_2007,NYSE,104447
NYSE_RMD_2011,NYSE,267167
NYSE_STT_2016,NYSE,211762
NYSE_BTE_2012,NYSE,50319
NYSE_CCI_2018,NYSE,77396
NYSE_SHG_2016,NYSE,200452
NYSE_PLL_2021,NYSE,214441
NYSE_XYL_2018,NYSE,158453
NYSE_HRB_2021,NYSE,44431
NYSE_SNP_2017,NYSE,119068
NYSE_LLY_2014,NYSE,308141
NYSE_SFL_2021,NYSE,42909
NYSE_WWW_2020,NYSE,108083
NYSE_BKD_2021,NYSE,44131
NYSE_TPR_2015,NYSE,125692
NYSE_CLW_2018,NYSE,37106
NYSE_EQT_2020,NYSE,320457
NYSE_CAG_2012,NYSE,209515
NYSE_TM_2006,NYSE,372249
NYSE_STM_2013,NYSE,237991
NYSE_CS_2008,NYSE,145119
NYSE_ALV_2019,NYSE,84706
NYSE_FLR_2020,NYSE,140184
NYSE_ORCL_2010,NYSE,111399
NYSE_IAG_2007,NYSE,67999
NYSE_SIG_2020,NYSE,114249
NYSE_GIS_2016,NYSE,343826
NYSE_OGS_2021,NYSE,80887
NYSE_GL_2020,NYSE,47631
NYSE_MMM_2012,NYSE,237296
NYSE_AR_2017,NYSE,15816
NYSE_NEM_2017,NYSE,475221
NYSE_CLR_2020,NYSE,37414
NYSE_TPX_2019,NYSE,37758
NYSE_MTOR_2019,NYSE,48491
NYSE_AAP_2018,NYSE,50678
NYSE_DTE_2020,NYSE,99292
NYSE_IRM_2015,NYSE,118526
NYSE_ABB_2014,NYSE,220087
NYSE_ARNC_2016,NYSE,15323
NYSE_ACA_2021,NYSE,90070
NYSE_NX_2020,NYSE,22921
NYSE_AZRE_2019,NYSE,70007
NYSE_DUK_2009,NYSE,159474
NYSE_VAC_2015,NYSE,37322
NYSE_PKG_2019,NYSE,153406
NYSE_CMI_2018,NYSE,141874
NYSE_KW_2018,NYSE,46154
NYSE_GWW_2020,NYSE,151875
NYSE_DAL_2018,NYSE,217701
NYSE_ED_2018,NYSE,95961
NYSE_LIN_2021,NYSE,386064
NYSE_CAG_2019,NYSE,68598
NYSE_EQT_2012,NYSE,123846
NYSE_OSK_2019,NYSE,112729
NYSE_RL_2021,NYSE,189766
NYSE_NPO_2020,NYSE,71100
NYSE_TMO_2013,NYSE,20780
NYSE_MO_2020,NYSE,67774
NYSE_CAH_2020,NYSE,96352
NYSE_T_2018,NYSE,56718
NYSE_WGO_2021,NYSE,47152
NYSE_CLS_2018,NYSE,130496
NYSE_NFG_2020,NYSE,313251
NYSE_RMD_2021,NYSE,165411
NYSE_SPG_2014,NYSE,53950
NYSE_UNF_2021,NYSE,106885
NYSE_COP_2020,NYSE,413930
NYSE_CC_2017,NYSE,88821
NYSE_DOW_2018,NYSE,337777
NYSE_HXL_2011,NYSE,23904
NYSE_CCL_2013,NYSE,306795
NYSE_BXP_2020,NYSE,133430
NYSE_ACCO_2021,NYSE,45215
NYSE_KBH_2012,NYSE,98018
NYSE_TROX_2013,NYSE,68697
NYSE_ZNH_2020,NYSE,196011
NYSE_WAB_2020,NYSE,83433
NYSE_MBT_2020,NYSE,307743
NYSE_PVH_2015,NYSE,93594
NYSE_KOP_2018,NYSE,62791
NYSE_HE_2020,NYSE,242910
NYSE_ATGE_2019,NYSE,40469
NYSE_DFS_2021,NYSE,105833
NYSE_BSX_2015,NYSE,38203
NYSE_BHP_2007,NYSE,807879
NYSE_CTL_2020,NYSE,123974
NYSE_HMN_2016,NYSE,54925
NYSE_SPG_2016,NYSE,85898
NYSE_ALL_2014,NYSE,210578
NYSE_TFC_2021,NYSE,407523
NYSE_AXE_2018,NYSE,93340
NYSE_TDC_2019,NYSE,157236
NYSE_KRC_2011,NYSE,17459
NYSE_APA_2020,NYSE,243659
